ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
112.0	5.0	87.0	45.0	500	542	460	112	5	87	45	112	5	87	45	2	40531	0	18.62371802330017	271500	9825.344021081924	194209	28.468139963167587	
112.0	5.0	87.0	45.0	500	543	460	112	5	87	45	112	5	87	45	2	40611	0	18.93621277809143	272000	9844.280233860016	194525	28.483455882352942	
112.0	5.0	87.0	45.0	500	544	460	112	5	87	45	112	5	87	45	2	40690	0	19.79552125930786	272500	9864.075755119324	194815	28.50825688073394	
112.0	5.0	87.0	45.0	500	545	460	112	5	87	45	112	5	87	45	2	40775	0	18.795589447021484	273000	9882.871344566345	195107	28.532234432234432	
112.0	5.0	87.0	45.0	500	546	460	112	5	87	45	112	5	87	45	2	40854	0	19.27993083000183	273500	9902.151275396347	195394	28.557952468007315	
112.0	5.0	87.0	45.0	500	547	460	112	5	87	45	112	5	87	45	2	40950	0	18.5456063747406	274000	9920.696881771088	195679	28.58430656934307	
112.0	5.0	87.0	45.0	500	548	460	112	5	87	45	112	5	87	45	2	41031	0	18.576844215393066	274500	9939.27372598648	195966	28.609836065573774	
112.0	5.0	87.0	45.0	500	549	460	112	5	87	45	112	5	87	45	2	41109	0	18.514369249343872	275000	9957.788095235825	196276	28.626909090909095	
112.0	5.0	87.0	45.0	500	550	460	112	5	87	45	112	5	87	45	2	41194	0	19.57678508758545	275500	9977.36488032341	196563	28.65226860254083	
112.0	5.0	87.0	45.0	500	551	460	112	5	87	45	112	5	87	45	2	41273	0	19.014314889907837	276000	9996.379195213318	196850	28.677536231884062	
112.0	5.0	87.0	45.0	500	552	460	112	5	87	45	112	5	87	45	2	41352	0	19.217435836791992	276500	10015.59663105011	197154	28.696564195298365	
112.0	5.0	87.0	45.0	500	553	460	112	5	87	45	112	5	87	45	2	41423	0	19.57678461074829	277000	10035.173415660858	197450	28.718411552346566	
112.0	5.0	87.0	45.0	500	554	460	112	5	87	45	112	5	87	45	2	41505	0	18.623735904693604	277500	10053.797151565552	197746	28.740180180180175	
112.0	5.0	87.0	45.0	500	555	460	112	5	87	45	112	5	87	45	2	41570	0	19.061196327209473	278000	10072.858347892761	198053	28.75791366906475	
112.0	5.0	87.0	45.0	500	556	460	112	5	87	45	112	5	87	45	2	41651	0	19.295546770095825	278500	10092.153894662857	198339	28.78312387791742	
112.0	5.0	87.0	45.0	500	557	460	112	5	87	45	112	5	87	45	2	41735	0	18.701843976974487	279000	10110.855738639832	198634	28.805017921146955	
112.0	5.0	87.0	45.0	500	558	460	112	5	87	45	112	5	87	45	2	41804	0	19.139325618743896	279500	10129.995064258575	198944	28.821466905187833	
112.0	5.0	87.0	45.0	500	559	460	112	5	87	45	112	5	87	45	2	41881	0	19.451786279678345	280000	10149.446850538254	199248	28.840000000000003	
112.0	5.0	87.0	45.0	500	560	460	112	5	87	45	112	5	87	45	2	41968	0	19.342427015304565	280500	10168.789277553558	199557	28.856684491978612	
112.0	5.0	87.0	45.0	500	561	460	112	5	87	45	112	5	87	45	2	42052	0	19.37367296218872	281000	10188.162950515747	199844	28.881138790035592	
112.0	5.0	87.0	45.0	500	562	460	112	5	87	45	112	5	87	45	2	42138	0	18.608112335205078	281500	10206.771062850952	200135	28.904085257548857	
112.0	5.0	87.0	45.0	500	563	460	112	5	87	45	112	5	87	45	2	42228	0	18.983066082000732	282000	10225.754128932953	200432	28.92482269503546	
112.0	5.0	87.0	45.0	500	564	460	112	5	87	45	112	5	87	45	2	42304	0	19.90489959716797	282500	10245.65902853012	200739	28.941946902654863	
112.0	5.0	87.0	45.0	500	565	460	112	5	87	45	112	5	87	45	2	42380	0	18.03001618385315	283000	10263.689044713974	201047	28.958657243816248	
112.0	5.0	87.0	45.0	500	566	460	112	5	87	45	112	5	87	45	2	42473	0	19.545538187026978	283500	10283.234582901001	201333	28.983068783068788	
112.0	5.0	87.0	45.0	500	567	460	112	5	87	45	112	5	87	45	2	42543	0	19.74863910675049	284000	10302.983222007751	201639	29.000352112676055	
112.0	5.0	87.0	45.0	500	568	460	112	5	87	45	112	5	87	45	2	42611	0	19.279932260513306	284500	10322.263154268265	201946	29.017223198594024	
112.0	5.0	87.0	45.0	500	569	460	112	5	87	45	112	5	87	45	2	42672	0	19.139314889907837	285000	10341.402469158173	202272	29.02736842105263	
112.0	5.0	87.0	45.0	500	570	460	112	5	87	45	112	5	87	45	2	42760	0	19.17056369781494	285500	10360.573032855988	202561	29.050437828371273	
112.0	5.0	87.0	45.0	500	571	460	112	5	87	45	112	5	87	45	2	42839	0	18.280008554458618	286000	10378.853041410446	202855	29.07167832167832	
112.0	5.0	87.0	45.0	500	572	460	112	5	87	45	112	5	87	45	2	42910	0	19.623647451400757	286500	10398.476688861847	203162	29.088307155322852	
112.0	5.0	87.0	45.0	500	573	460	112	5	87	45	112	5	87	45	2	42991	0	18.92059063911438	287000	10417.397279500961	203476	29.10243902439025	
112.0	5.0	87.0	45.0	500	574	460	112	5	87	45	112	5	87	45	2	43066	0	18.74870777130127	287500	10436.145987272263	203779	29.120347826086956	
112.0	5.0	87.0	45.0	500	575	460	112	5	87	45	112	5	87	45	2	43136	0	19.483051300048828	288000	10455.629038572311	204086	29.136805555555554	
112.0	5.0	87.0	45.0	500	576	460	112	5	87	45	112	5	87	45	2	43223	0	18.248744010925293	288500	10473.877782583237	204379	29.15805892547661	
112.0	5.0	87.0	45.0	500	577	460	112	5	87	45	112	5	87	45	2	43296	0	18.342495679855347	289000	10492.220278263092	204703	29.16851211072664	
112.0	5.0	87.0	45.0	500	578	460	112	5	87	45	112	5	87	45	2	43371	0	19.85801601409912	289500	10512.078294277191	205009	29.185146804835924	
112.0	5.0	87.0	45.0	500	579	460	112	5	87	45	112	5	87	45	2	43442	0	19.15493869781494	290000	10531.233232975006	205306	29.20482758620689	
112.0	5.0	87.0	45.0	500	580	460	112	5	87	45	112	5	87	45	2	43517	0	18.889342784881592	290500	10550.122575759888	205599	29.225817555938036	
112.0	5.0	87.0	45.0	500	581	460	112	5	87	45	112	5	87	45	2	43583	0	19.748649835586548	291000	10569.871225595474	205911	29.240206185567004	
112.0	5.0	87.0	45.0	500	582	460	112	5	87	45	112	5	87	45	2	43653	0	20.12362241744995	291500	10589.994848012924	206214	29.25763293310463	
112.0	5.0	87.0	45.0	500	583	460	112	5	87	45	112	5	87	45	2	43729	0	19.373674631118774	292000	10609.368522644043	206501	29.28047945205479	
112.0	5.0	87.0	45.0	500	584	460	112	5	87	45	112	5	87	45	2	43824	0	19.23305916786194	292500	10628.601581811905	206788	29.30324786324786	
112.0	5.0	87.0	45.0	500	585	460	112	5	87	45	112	5	87	45	2	43896	0	19.311179161071777	293000	10647.912760972977	207088	29.32150170648464	
112.0	5.0	87.0	45.0	500	586	460	112	5	87	45	112	5	87	45	2	43973	0	19.108067989349365	293500	10667.020828962326	207382	29.341737649063035	
112.0	5.0	87.0	45.0	500	587	460	112	5	87	45	112	5	87	45	2	44053	0	18.076878547668457	294000	10685.097707509995	207675	29.362244897959187	
112.0	5.0	87.0	45.0	500	588	460	112	5	87	45	112	5	87	45	2	44124	0	18.71748161315918	294500	10703.815189123154	207979	29.378947368421052	
112.0	5.0	87.0	45.0	500	589	460	112	5	87	45	112	5	87	45	2	44201	0	18.88933038711548	295000	10722.70451951027	208289	29.39355932203391	
112.0	5.0	87.0	45.0	500	590	460	112	5	87	45	112	5	87	45	2	44279	0	18.748708724975586	295500	10741.453228235245	208588	29.41184433164129	
112.0	5.0	87.0	45.0	500	591	460	112	5	87	45	112	5	87	45	2	44354	0	18.733093738555908	296000	10760.1863219738	208884	29.431081081081075	
112.0	5.0	87.0	45.0	500	592	460	112	5	87	45	112	5	87	45	2	44445	0	18.373743534088135	296500	10778.560065507889	209168	29.454300168634063	
112.0	5.0	87.0	45.0	500	593	460	112	5	87	45	112	5	87	45	2	44519	0	18.842469453811646	297000	10797.4025349617	209455	29.476430976430976	
112.0	5.0	87.0	45.0	500	594	460	112	5	87	45	112	5	87	45	2	44602	0	18.279990434646606	297500	10815.682525396347	209748	29.496470588235297	
112.0	5.0	87.0	45.0	500	595	460	112	5	87	45	112	5	87	45	2	44680	0	19.0612051486969	298000	10834.743730545044	210039	29.517114093959734	
112.0	5.0	87.0	45.0	500	596	460	112	5	87	45	112	5	87	45	2	44756	0	19.717401027679443	298500	10854.461131572723	210348	29.53165829145729	
112.0	5.0	87.0	45.0	500	597	460	112	5	87	45	112	5	87	45	2	44819	0	18.90494728088379	299000	10873.366078853607	210661	29.544816053511695	
112.0	5.0	87.0	45.0	500	598	460	112	5	87	45	112	5	87	45	2	44903	0	19.170565366744995	299500	10892.536644220352	210935	29.57095158597663	
112.0	5.0	87.0	45.0	500	599	460	112	5	87	45	112	5	87	45	2	44994	0	18.201879501342773	300000	10910.738523721695	211234	29.58866666666667	
112.0	5.0	87.0	45.0	500	600	460	112	5	87	45	112	5	87	45	2	45083	0	19.24869155883789	300500	10929.987215280533	211523	29.609650582362733	
112.0	5.0	87.0	45.0	500	601	460	112	5	87	45	112	5	87	45	2	45171	0	18.57684564590454	301000	10948.564060926437	211794	29.63654485049834	
112.0	5.0	87.0	45.0	500	602	460	112	5	87	45	112	5	87	45	2	45255	0	19.451794147491455	301500	10968.015855073929	212091	29.654726368159203	
112.0	5.0	87.0	45.0	500	603	460	112	5	87	45	112	5	87	45	2	45320	0	19.9517605304718	302000	10987.9676156044	212391	29.671854304635758	
112.0	5.0	87.0	45.0	500	604	460	112	5	87	45	112	5	87	45	2	45393	0	20.27986788749695	302500	11008.247483491898	212690	29.689256198347096	
112.0	5.0	87.0	45.0	500	605	460	112	5	87	45	112	5	87	45	2	45468	0	19.233063220977783	303000	11027.480546712875	212991	29.705940594059413	
112.0	5.0	87.0	45.0	500	606	460	112	5	87	45	112	5	87	45	2	45535	0	19.748640298843384	303500	11047.229187011719	213294	29.721911037891275	
112.0	5.0	87.0	45.0	500	607	460	112	5	87	45	112	5	87	45	2	45614	0	18.483109712600708	304000	11065.71229672432	213582	29.742763157894743	
112.0	5.0	87.0	45.0	500	608	460	112	5	87	45	112	5	87	45	2	45668	0	18.32688045501709	304500	11084.039177179337	213882	29.75960591133004	
112.0	5.0	87.0	45.0	500	609	460	112	5	87	45	112	5	87	45	2	45743	0	18.811213731765747	305000	11102.850390911102	214184	29.775737704918043	
112.0	5.0	87.0	45.0	500	610	460	112	5	87	45	112	5	87	45	2	45816	0	18.93619465827942	305500	11121.786585569382	214483	29.792798690671034	
112.0	5.0	87.0	45.0	500	611	460	112	5	87	45	112	5	87	45	2	45892	0	19.6861629486084	306000	11141.47274851799	214776	29.811764705882354	
112.0	5.0	87.0	45.0	500	612	460	112	5	87	45	112	5	87	45	2	45965	0	19.029948711395264	306500	11160.502697229385	215098	29.821207177814017	
112.0	5.0	87.0	45.0	500	613	460	112	5	87	45	112	5	87	45	2	46044	0	18.74870800971985	307000	11179.251405239105	215399	29.83745928338763	
112.0	5.0	87.0	45.0	500	614	460	112	5	87	45	112	5	87	45	2	46128	0	20.076750993728638	307500	11199.328156232834	215667	29.864390243902434	
112.0	5.0	87.0	45.0	500	615	460	112	5	87	45	112	5	87	45	2	46195	0	19.52991509437561	308000	11218.85807132721	215971	29.87954545454545	
112.0	5.0	87.0	45.0	500	616	460	112	5	87	45	112	5	87	45	2	46275	0	19.24869203567505	308500	11238.106763362885	216266	29.897568881685572	
112.0	5.0	87.0	45.0	500	617	460	112	5	87	45	112	5	87	45	2	46353	0	19.09244418144226	309000	11257.199207544327	216564	29.914563106796123	
112.0	5.0	87.0	45.0	500	618	460	112	5	87	45	112	5	87	45	2	46432	0	19.920507192611694	309500	11277.119714736938	216854	29.9340872374798	
112.0	5.0	87.0	45.0	500	619	460	112	5	87	45	112	5	87	45	2	46532	0	19.7330219745636	310000	11296.852736711502	217135	29.956451612903223	
112.0	5.0	87.0	45.0	500	620	460	112	5	87	45	112	5	87	45	2	46619	0	19.389306783676147	310500	11316.242043495178	217425	29.975845410628025	
112.0	5.0	87.0	45.0	500	621	460	112	5	87	45	112	5	87	45	2	46705	0	18.84245276451111	311000	11335.08449625969	217718	29.994212218649523	
112.0	5.0	87.0	45.0	500	622	460	112	5	87	45	112	5	87	45	2	46777	0	18.998698711395264	311500	11354.083194971085	218013	30.01187800963082	
112.0	5.0	87.0	45.0	500	623	460	112	5	87	45	112	5	87	45	2	46862	0	18.84247136116028	312000	11372.925666332245	218300	30.032051282051285	
112.0	5.0	87.0	45.0	500	624	460	112	5	87	45	112	5	87	45	2	46920	0	19.87363076210022	312500	11392.799297094345	218596	30.049279999999996	
112.0	5.0	87.0	45.0	500	625	460	112	5	87	45	112	5	87	45	2	47019	0	19.186187028884888	313000	11411.98548412323	218864	30.075399361022363	
112.0	5.0	87.0	45.0	500	626	460	112	5	87	45	112	5	87	45	2	47093	0	19.420547008514404	313500	11431.406031131744	219177	30.087081339712924	
112.0	5.0	87.0	45.0	500	627	460	112	5	87	45	112	5	87	45	2	47169	0	18.79559874534607	314000	11450.20162987709	219467	30.106050955414005	
112.0	5.0	87.0	45.0	500	628	460	112	5	87	45	112	5	87	45	2	47243	0	19.96737551689148	314500	11470.169005393982	219763	30.123052464228934	
112.0	5.0	87.0	45.0	500	629	460	112	5	87	45	112	5	87	45	2	47337	0	19.154937982559204	315000	11489.323943376541	220034	30.147936507936507	
112.0	5.0	87.0	45.0	500	630	460	112	5	87	45	112	5	87	45	2	47414	0	18.529982805252075	315500	11507.853926181793	220326	30.16608557844691	
112.0	5.0	87.0	45.0	500	631	460	112	5	87	45	112	5	87	45	2	47502	0	19.09244465827942	316000	11526.946370840073	220629	30.18069620253165	
112.0	5.0	87.0	45.0	500	632	460	112	5	87	45	112	5	87	45	2	47580	0	19.70178723335266	316500	11546.648158073425	220924	30.19778830963665	
112.0	5.0	87.0	45.0	500	633	460	112	5	87	45	112	5	87	45	2	47654	0	20.154860973358154	317000	11566.803019046783	221213	30.216719242902215	
112.0	5.0	87.0	45.0	500	634	460	112	5	87	45	112	5	87	45	2	47731	0	19.123693466186523	317500	11585.92671251297	221513	30.232125984251965	
112.0	5.0	87.0	45.0	500	635	460	112	5	87	45	112	5	87	45	2	47815	0	18.326871156692505	318000	11604.253583669662	221798	30.25220125786163	
112.0	5.0	87.0	45.0	500	636	460	112	5	87	45	112	5	87	45	2	47903	0	19.295562982559204	318500	11623.549146652222	222077	30.274097331240185	
112.0	5.0	87.0	45.0	500	637	460	112	5	87	45	112	5	87	45	2	47965	0	19.498666286468506	319000	11643.04781293869	222379	30.28871473354232	
112.0	5.0	87.0	45.0	500	638	460	112	5	87	45	112	5	87	45	2	48063	0	18.32686161994934	319500	11661.37467455864	222654	30.31173708920187	
112.0	5.0	87.0	45.0	500	639	460	112	5	87	45	112	5	87	45	2	48143	0	19.467419147491455	320000	11680.842093706131	222934	30.33312500000001	
112.0	5.0	87.0	45.0	500	640	460	112	5	87	45	112	5	87	45	2	48218	0	19.576786041259766	320500	11700.41887974739	223216	30.35382215288611	
112.0	5.0	87.0	45.0	500	641	460	112	5	87	45	112	5	87	45	2	48287	0	19.014322996139526	321000	11719.43320274353	223530	30.364485981308405	
112.0	5.0	87.0	45.0	500	642	460	112	5	87	45	112	5	87	45	2	48366	0	19.733031511306763	321500	11739.166234254837	223822	30.38195956454122	
112.0	5.0	87.0	45.0	500	643	460	112	5	87	45	112	5	87	45	2	48445	0	18.71747326850891	322000	11757.883707523346	224095	30.40527950310559	
112.0	5.0	87.0	45.0	500	644	460	112	5	87	45	112	5	87	45	2	48533	0	19.029948234558105	322500	11776.913655757904	224376	30.426046511627902	
112.0	5.0	87.0	45.0	500	645	460	112	5	87	45	112	5	87	45	2	48624	0	19.38929033279419	323000	11796.302946090698	224669	30.44303405572755	
112.0	5.0	87.0	45.0	500	646	460	112	5	87	45	112	5	87	45	2	48703	0	18.87370729446411	323500	11815.176653385162	224962	30.459969088098916	
112.0	5.0	87.0	45.0	500	647	460	112	5	87	45	112	5	87	45	2	48786	0	19.873650550842285	324000	11835.050303936005	225247	30.47932098765432	
112.0	5.0	87.0	45.0	500	648	460	112	5	87	45	112	5	87	45	2	48862	0	19.170565366744995	324500	11854.22086930275	225537	30.497072419106317	
112.0	5.0	87.0	45.0	500	649	460	112	5	87	45	112	5	87	45	2	48942	0	19.217424392700195	325000	11873.43829369545	225824	30.515692307692305	
112.0	5.0	87.0	45.0	500	650	460	112	5	87	45	112	5	87	45	2	49024	0	18.67059850692749	325500	11892.108892202377	226122	30.530875576036863	
112.0	5.0	87.0	45.0	500	651	460	112	5	87	45	112	5	87	45	2	49103	0	19.936144590377808	326000	11912.045036792755	226404	30.55092024539877	
112.0	5.0	87.0	45.0	500	652	460	112	5	87	45	112	5	87	45	2	49174	0	19.217435836791992	326500	11931.262472629547	226697	30.56753445635529	
112.0	5.0	87.0	45.0	500	653	460	112	5	87	45	112	5	87	45	2	49252	0	18.951828479766846	327000	11950.214301109314	227006	30.57920489296636	
112.0	5.0	87.0	45.0	500	654	460	112	5	87	45	112	5	87	45	2	49322	0	19.201801776885986	327500	11969.4161028862	227311	30.592061068702293	
112.0	5.0	87.0	45.0	500	655	460	112	5	87	45	112	5	87	45	2	49400	0	19.608043432235718	328000	11989.024146318436	227599	30.610060975609755	
112.0	5.0	87.0	45.0	500	656	460	112	5	87	45	112	5	87	45	2	49479	0	18.873698711395264	328500	12007.897845029831	227900	30.624048706240487	
112.0	5.0	87.0	45.0	500	657	460	112	5	87	45	112	5	87	45	2	49546	0	19.46742868423462	329000	12027.365273714066	228186	30.64255319148937	
112.0	5.0	87.0	45.0	500	658	460	112	5	87	45	112	5	87	45	2	49606	0	19.59240961074829	329500	12046.957683324814	228478	30.659180576631258	
112.0	5.0	87.0	45.0	500	659	460	112	5	87	45	112	5	87	45	2	49686	0	18.85808491706848	330000	12065.815768241882	228768	30.676363636363632	
112.0	5.0	87.0	45.0	500	660	460	112	5	87	45	112	5	87	45	2	49761	0	19.717402696609497	330500	12085.533170938492	229060	30.692889561270803	
112.0	5.0	87.0	45.0	500	661	460	112	5	87	45	112	5	87	45	2	49846	0	18.389366149902344	331000	12103.922537088394	229354	30.708761329305133	
112.0	5.0	87.0	45.0	500	662	460	112	5	87	45	112	5	87	45	2	49922	0	19.2330584526062	331500	12123.155595541	229635	30.728506787330318	
112.0	5.0	87.0	45.0	500	663	460	112	5	87	45	112	5	87	45	2	49999	0	19.01431441307068	332000	12142.169909954071	229927	30.74487951807228	
112.0	5.0	87.0	45.0	500	664	460	112	5	87	45	112	5	87	45	2	50077	0	20.35799241065979	332500	12162.52790236473	230203	30.766015037593988	
112.0	5.0	87.0	45.0	500	665	460	112	5	87	45	112	5	87	45	2	50149	0	19.2486834526062	333000	12181.776585817337	230506	30.778978978978984	
112.0	5.0	87.0	45.0	500	666	460	112	5	87	45	112	5	87	45	2	50230	0	19.967377185821533	333500	12201.743963003159	230795	30.796101949025484	
112.0	5.0	87.0	45.0	500	667	460	112	5	87	45	112	5	87	45	2	50313	0	19.92051935195923	334000	12221.664482355118	231093	30.810479041916167	
112.0	5.0	87.0	45.0	500	668	460	112	5	87	45	112	5	87	45	2	50398	0	19.59241008758545	334500	12241.256892442703	231377	30.82899850523168	
112.0	5.0	87.0	45.0	500	669	460	112	5	87	45	112	5	87	45	2	50465	0	19.592401266098022	335000	12260.849293708801	231680	30.84179104477613	
112.0	5.0	87.0	45.0	500	670	460	112	5	87	45	112	5	87	45	2	50538	0	18.48310875892639	335500	12279.332402467728	231977	30.85633383010432	
112.0	5.0	87.0	45.0	500	671	460	112	5	87	45	112	5	87	45	2	50623	0	19.904898166656494	336000	12299.237300634384	232247	30.878869047619048	
112.0	5.0	87.0	45.0	500	672	460	112	5	87	45	112	5	87	45	2	50697	0	17.920649528503418	336500	12317.157950162888	232536	30.895690936106973	
112.0	5.0	87.0	45.0	500	673	460	112	5	87	45	112	5	87	45	2	50779	0	19.436172485351562	337000	12336.59412264824	232819	30.914243323442136	
112.0	5.0	87.0	45.0	500	674	460	112	5	87	45	112	5	87	45	2	50854	0	18.65496253967285	337500	12355.249085187912	233098	30.933925925925934	
112.0	5.0	87.0	45.0	500	675	460	112	5	87	45	112	5	87	45	2	50929	0	18.32688045501709	338000	12373.575965642929	233367	30.956508875739644	
112.0	5.0	87.0	45.0	500	676	460	112	5	87	45	112	5	87	45	2	51000	0	20.076743602752686	338500	12393.652709245682	233657	30.97282127031019	
112.0	5.0	87.0	45.0	500	677	460	112	5	87	45	112	5	87	45	2	51077	0	18.967460870742798	339000	12412.620170116425	233940	30.991150442477874	
112.0	5.0	87.0	45.0	500	678	460	112	5	87	45	112	5	87	45	2	51148	0	20.201743125915527	339500	12432.82191324234	234248	31.002061855670107	
112.0	5.0	87.0	45.0	500	679	460	112	5	87	45	112	5	87	45	2	51219	0	19.264307022094727	340000	12452.086220264435	234542	31.01705882352941	
112.0	5.0	87.0	45.0	500	680	460	112	5	87	45	112	5	87	45	2	51298	0	18.826837301254272	340500	12470.913057565689	234820	31.036710719530106	
112.0	5.0	87.0	45.0	500	681	460	112	5	87	45	112	5	87	45	2	51362	0	18.81121277809143	341000	12489.72427034378	235125	31.048387096774192	
112.0	5.0	87.0	45.0	500	682	460	112	5	87	45	112	5	87	45	2	51438	0	18.73309350013733	341500	12508.457363843918	235418	31.063543191800875	
112.0	5.0	87.0	45.0	500	683	460	112	5	87	45	112	5	87	45	2	51505	0	18.545608282089233	342000	12527.002972126007	235708	31.079532163742684	
112.0	5.0	87.0	45.0	500	684	460	112	5	87	45	112	5	87	45	2	51582	0	19.014312982559204	342500	12546.017285108566	236010	31.091970802919704	
112.0	5.0	87.0	45.0	500	685	460	112	5	87	45	112	5	87	45	2	51651	0	18.529982089996338	343000	12564.547267198563	236293	31.109912536443147	
112.0	5.0	87.0	45.0	500	686	460	112	5	87	45	112	5	87	45	2	51734	0	19.561171770095825	343500	12584.108438968658	236566	31.130713245997086	
112.0	5.0	87.0	45.0	500	687	460	112	5	87	45	112	5	87	45	2	51818	0	19.45179581642151	344000	12603.56023478508	236851	31.14796511627908	
112.0	5.0	87.0	45.0	500	688	460	112	5	87	45	112	5	87	45	2	51882	0	19.82675814628601	344500	12623.386992931366	237144	31.16284470246734	
112.0	5.0	87.0	45.0	500	689	460	112	5	87	45	112	5	87	45	2	51957	0	18.576855897903442	345000	12641.96384882927	237442	31.17623188405797	
112.0	5.0	87.0	45.0	500	690	460	112	5	87	45	112	5	87	45	2	52027	0	19.326802015304565	345500	12661.290650844574	237749	31.186975397973953	
112.0	5.0	87.0	45.0	500	691	460	112	5	87	45	112	5	87	45	2	52097	0	18.639358282089233	346000	12679.930009126663	238048	31.200000000000003	
112.0	5.0	87.0	45.0	500	692	460	112	5	87	45	112	5	87	45	2	52172	0	19.654897928237915	346500	12699.584907054901	238341	31.21471861471862	
112.0	5.0	87.0	45.0	500	693	460	112	5	87	45	112	5	87	45	2	52246	0	19.014323234558105	347000	12718.59923028946	238651	31.224495677233435	
112.0	5.0	87.0	45.0	500	694	460	112	5	87	45	112	5	87	45	2	52314	0	18.81121277809143	347500	12737.41044306755	238947	31.238273381294974	
112.0	5.0	87.0	45.0	500	695	460	112	5	87	45	112	5	87	45	2	52389	0	19.154950380325317	348000	12756.565393447876	239230	31.255747126436788	
112.0	5.0	87.0	45.0	500	696	460	112	5	87	45	112	5	87	45	2	52458	0	19.26429581642151	348500	12775.829689264297	239521	31.270875179340024	
112.0	5.0	87.0	45.0	500	697	460	112	5	87	45	112	5	87	45	2	52549	0	18.873721599578857	349000	12794.703410863876	239808	31.287106017191974	
112.0	5.0	87.0	45.0	500	698	460	112	5	87	45	112	5	87	45	2	52630	0	18.85808277130127	349500	12813.561493635178	240079	31.307868383404866	
112.0	5.0	87.0	45.0	500	699	460	112	5	87	45	112	5	87	45	2	52701	0	22.8303382396698	350000	12836.391831874847	240369	31.323142857142855	
112.0	5.0	87.0	45.0	500	700	460	112	5	87	45	112	5	87	45	2	52783	0	19.420546054840088	350500	12855.812377929688	240653	31.34008559201142	
112.0	5.0	87.0	45.0	500	701	460	112	5	87	45	112	5	87	45	2	52867	0	19.43617081642151	351000	12875.248548746109	240936	31.357264957264945	
112.0	5.0	87.0	45.0	500	702	460	112	5	87	45	112	5	87	45	2	52949	0	18.920591831207275	351500	12894.169140577316	241231	31.370981507823615	
112.0	5.0	87.0	45.0	500	703	460	112	5	87	45	112	5	87	45	2	53026	0	19.34241509437561	352000	12913.511555671692	241523	31.38551136363637	
112.0	5.0	87.0	45.0	500	704	460	112	5	87	45	112	5	87	45	2	53098	0	18.82684636116028	352500	12932.338402032852	241807	31.402269503546094	
112.0	5.0	87.0	45.0	500	705	460	112	5	87	45	112	5	87	45	2	53178	0	19.0143141746521	353000	12951.352716207504	242100	31.416430594900845	
112.0	5.0	87.0	45.0	500	706	460	112	5	87	45	112	5	87	45	2	53264	0	20.171388387680054	353500	12971.524104595184	242378	31.43479490806223	
112.0	5.0	87.0	45.0	500	707	460	112	5	87	45	112	5	87	45	2	53347	0	18.904947757720947	354000	12990.429052352905	242652	31.454237288135587	
112.0	5.0	87.0	45.0	500	708	460	112	5	87	45	112	5	87	45	2	53432	0	19.233060359954834	354500	13009.66211271286	242937	31.470521861777144	
112.0	5.0	87.0	45.0	500	709	460	112	5	87	45	112	5	87	45	2	53508	0	18.57685160636902	355000	13028.23896431923	243225	31.485915492957744	
112.0	5.0	87.0	45.0	500	710	460	112	5	87	45	112	5	87	45	2	53588	0	18.686222076416016	355500	13046.925186395645	243519	31.499578059071737	
112.0	5.0	87.0	45.0	500	711	460	112	5	87	45	112	5	87	45	2	53668	0	18.670598030090332	356000	13065.595784425735	243814	31.512921348314606	
112.0	5.0	87.0	45.0	500	712	460	112	5	87	45	112	5	87	45	2	53731	0	18.76434087753296	356500	13084.360125303268	244102	31.528190743338016	
112.0	5.0	87.0	45.0	500	713	460	112	5	87	45	112	5	87	45	2	53809	0	19.139317989349365	357000	13103.499443292618	244392	31.542857142857144	
112.0	5.0	87.0	45.0	500	714	460	112	5	87	45	112	5	87	45	2	53890	0	19.748648405075073	357500	13123.248091697693	244658	31.564195804195805	
112.0	5.0	87.0	45.0	500	715	460	112	5	87	45	112	5	87	45	2	53974	0	19.483051300048828	358000	13142.731142997742	244934	31.582681564245803	
112.0	5.0	87.0	45.0	500	716	460	112	5	87	45	112	5	87	45	2	54050	0	19.51427960395813	358500	13162.2454226017	245212	31.60055788005579	
112.0	5.0	87.0	45.0	500	717	460	112	5	87	45	112	5	87	45	2	54131	0	19.45179533958435	359000	13181.697217941284	245515	31.61142061281336	
112.0	5.0	87.0	45.0	500	718	460	112	5	87	45	112	5	87	45	2	54215	0	19.54554033279419	359500	13201.242758274078	245803	31.62642559109875	
112.0	5.0	87.0	45.0	500	719	460	112	5	87	45	112	5	87	45	2	54287	0	20.40485167503357	360000	13221.647609949112	246077	31.64527777777778	
112.0	5.0	87.0	45.0	500	720	460	112	5	87	45	112	5	87	45	2	54371	0	20.436102628707886	360500	13242.08371257782	246365	31.66019417475728	
112.0	5.0	87.0	45.0	500	721	460	112	5	87	45	112	5	87	45	2	54424	0	20.18611788749695	361000	13262.269830465317	246676	31.66869806094182	
112.0	5.0	87.0	45.0	500	722	460	112	5	87	45	112	5	87	45	2	54498	0	19.73302674293518	361500	13282.002857208252	246967	31.682710926694327	
112.0	5.0	87.0	45.0	500	723	460	112	5	87	45	112	5	87	45	2	54570	0	20.123624086380005	362000	13302.126481294632	247271	31.69309392265194	
